num_date_time,answer
13 2020-08-26 11,1418.231
13 2020-08-26 12,1395.882
13 2020-08-26 13,1541.442
13 2020-08-26 14,1542.115
13 2020-08-26 15,1431.174
13 2020-08-26 16,1595.698
13 2020-08-26 17,1617.353
13 2020-08-26 18,1074.983
13 2020-08-26 19,1785.063
13 2020-08-26 20,872.575
13 2020-08-26 21,986.289
13 2020-08-26 22,965.232
13 2020-08-26 23,938.448
13 2020-08-27 00,937.395
13 2020-08-27 01,794.521
13 2020-08-27 02,787.28
13 2020-08-27 03,926.463
13 2020-08-27 04,805.859
13 2020-08-27 05,811.356
13 2020-08-27 06,1087.251
13 2020-08-27 07,885.975
13 2020-08-27 08,1300.451
13 2020-08-27 09,1642.802
13 2020-08-27 10,1402.433
13 2020-08-27 11,1464.007
13 2020-08-27 12,1518.397
13 2020-08-27 13,1471.499
13 2020-08-27 14,1470.175
13 2020-08-27 15,1530.699
13 2020-08-27 16,1548.553
13 2020-08-27 17,1640.406
13 2020-08-27 18,1076.752
13 2020-08-27 19,1933.177
13 2020-08-27 20,991.978
13 2020-08-27 21,998.351
13 2020-08-27 22,973.973
13 2020-08-27 23,938.719
13 2020-08-28 00,927.732
13 2020-08-28 01,790.276
13 2020-08-28 02,782.229
13 2020-08-28 03,914.636
13 2020-08-28 04,796.698
13 2020-08-28 05,807.376
13 2020-08-28 06,1105.75
13 2020-08-28 07,875.814
13 2020-08-28 08,1312.576
13 2020-08-28 09,1648.266
13 2020-08-28 10,1432.278
13 2020-08-28 11,1478.876
13 2020-08-28 12,1612.491
13 2020-08-28 13,1533.224
13 2020-08-28 14,1536.663
13 2020-08-28 15,1404.389
13 2020-08-28 16,1510.321
13 2020-08-28 17,1618.282
13 2020-08-28 18,1094.538
13 2020-08-28 19,2022.649
13 2020-08-28 20,1060.285
13 2020-08-28 21,981.472
13 2020-08-28 22,963.809
13 2020-08-28 23,943.021
13 2020-08-29 00,929.608
13 2020-08-29 01,791.94
13 2020-08-29 02,775.154
13 2020-08-29 03,908.859
13 2020-08-29 04,790.357
13 2020-08-29 05,807.846
13 2020-08-29 06,1078.006
13 2020-08-29 07,870.85
13 2020-08-29 08,1241.284
13 2020-08-29 09,1690.987
13 2020-08-29 10,1465.795
13 2020-08-29 11,1505.267
13 2020-08-29 12,1652.899
13 2020-08-29 13,1491.248
13 2020-08-29 14,1491.621
13 2020-08-29 15,1666.379
13 2020-08-29 16,1493.018
13 2020-08-29 17,1632.999
13 2020-08-29 18,1119.152
13 2020-08-29 19,2040.013
13 2020-08-29 20,1062.392
13 2020-08-29 21,996.387
13 2020-08-29 22,968.853
13 2020-08-29 23,930.232
13 2020-08-30 00,936.034
13 2020-08-30 01,798.287
13 2020-08-30 02,785.491
13 2020-08-30 03,907.979
13 2020-08-30 04,774.042
13 2020-08-30 05,787.256
13 2020-08-30 06,1058.856
13 2020-08-30 07,905.567
13 2020-08-30 08,1302.246
13 2020-08-30 09,1758.316
13 2020-08-30 10,1359.329
13 2020-08-30 11,1444.173
13 2020-08-30 12,1697.296
13 2020-08-30 13,1530.244
13 2020-08-30 14,1526.389
13 2020-08-30 15,1668.928
13 2020-08-30 16,1517.263
13 2020-08-30 17,1654.508
13 2020-08-30 18,1130.225
13 2020-08-30 19,2026.856
13 2020-08-30 20,1181.255
13 2020-08-30 21,1003.903
13 2020-08-30 22,968.265
13 2020-08-30 23,928.581
13 2020-08-31 00,921.516
13 2020-08-31 01,787.091
13 2020-08-31 02,774.807
13 2020-08-31 03,923.996
13 2020-08-31 04,796.522
13 2020-08-31 05,795.803
13 2020-08-31 06,1098.522
13 2020-08-31 07,870.794
13 2020-08-31 08,1226.0
13 2020-08-31 09,1687.914
13 2020-08-31 10,1354.284
13 2020-08-31 11,1498.982
13 2020-08-31 12,1658.343
13 2020-08-31 13,1465.618
13 2020-08-31 14,1464.917
13 2020-08-31 15,1610.3
13 2020-08-31 16,1492.659
13 2020-08-31 17,1668.176
13 2020-08-31 18,1070.197
13 2020-08-31 19,1917.275
13 2020-08-31 20,975.897
13 2020-08-31 21,979.51
13 2020-08-31 22,955.293
13 2020-08-31 23,921.905
14 2020-08-25 00,1377.389
14 2020-08-25 01,622.578
14 2020-08-25 02,598.161
14 2020-08-25 03,1364.674
14 2020-08-25 04,588.094
14 2020-08-25 05,581.202
14 2020-08-25 06,1763.637
14 2020-08-25 07,990.452
14 2020-08-25 08,1247.493
14 2020-08-25 09,2310.715
14 2020-08-25 10,1434.632
14 2020-08-25 11,1488.599
14 2020-08-25 12,2265.194
14 2020-08-25 13,1524.87
14 2020-08-25 14,1516.576
14 2020-08-25 15,2145.288
14 2020-08-25 16,1549.612
14 2020-08-25 17,1674.81
14 2020-08-25 18,1920.502
14 2020-08-25 19,1839.292
14 2020-08-25 20,1285.82
14 2020-08-25 21,1540.733
14 2020-08-25 22,1337.464
14 2020-08-25 23,1310.461
14 2020-08-26 00,1360.19
14 2020-08-26 01,621.679
14 2020-08-26 02,595.705
14 2020-08-26 03,1370.641
14 2020-08-26 04,585.891
14 2020-08-26 05,578.91
14 2020-08-26 06,1733.579
14 2020-08-26 07,975.598
14 2020-08-26 08,1239.366
14 2020-08-26 09,2216.545
14 2020-08-26 10,1391.714
14 2020-08-26 11,1472.964
14 2020-08-26 12,2148.147
14 2020-08-26 13,1541.107
14 2020-08-26 14,1544.712
14 2020-08-26 15,2184.304
14 2020-08-26 16,1537.652
14 2020-08-26 17,1665.205
14 2020-08-26 18,2007.5
14 2020-08-26 19,1869.617
14 2020-08-26 20,1101.123
14 2020-08-26 21,1559.423
14 2020-08-26 22,1314.884
14 2020-08-26 23,1280.062
14 2020-08-27 00,1388.518
14 2020-08-27 01,652.502
14 2020-08-27 02,602.794
14 2020-08-27 03,1401.412
14 2020-08-27 04,586.793
14 2020-08-27 05,586.243
14 2020-08-27 06,1848.779
14 2020-08-27 07,956.883
14 2020-08-27 08,1223.944
14 2020-08-27 09,2461.591
14 2020-08-27 10,1408.269
14 2020-08-27 11,1451.668
14 2020-08-27 12,2456.22
14 2020-08-27 13,1484.636
14 2020-08-27 14,1486.528
14 2020-08-27 15,2324.093
14 2020-08-27 16,1523.919
14 2020-08-27 17,1674.189
14 2020-08-27 18,1937.493
14 2020-08-27 19,2056.052
14 2020-08-27 20,1062.292
14 2020-08-27 21,1522.805
14 2020-08-27 22,1318.649
14 2020-08-27 23,1310.622
14 2020-08-28 00,1439.787
14 2020-08-28 01,619.766
14 2020-08-28 02,602.415
14 2020-08-28 03,1421.512
14 2020-08-28 04,587.268
14 2020-08-28 05,579.059
14 2020-08-28 06,1720.489
14 2020-08-28 07,884.93
14 2020-08-28 08,1331.923
14 2020-08-28 09,2516.781
14 2020-08-28 10,1381.056
14 2020-08-28 11,1438.451
14 2020-08-28 12,2448.416
14 2020-08-28 13,1487.378
14 2020-08-28 14,1489.27
14 2020-08-28 15,2529.139
14 2020-08-28 16,1491.478
14 2020-08-28 17,1656.407
14 2020-08-28 18,2098.683
14 2020-08-28 19,2046.211
14 2020-08-28 20,1191.626
14 2020-08-28 21,1537.77
14 2020-08-28 22,1284.797
14 2020-08-28 23,1270.597
14 2020-08-29 00,1452.083
14 2020-08-29 01,612.526
14 2020-08-29 02,590.91
14 2020-08-29 03,1434.851
14 2020-08-29 04,593.157
14 2020-08-29 05,578.906
14 2020-08-29 06,1807.804
14 2020-08-29 07,873.508
14 2020-08-29 08,1248.838
14 2020-08-29 09,2549.817
14 2020-08-29 10,1363.677
14 2020-08-29 11,1447.685
14 2020-08-29 12,2536.906
14 2020-08-29 13,1505.057
14 2020-08-29 14,1502.566
14 2020-08-29 15,2508.787
14 2020-08-29 16,1518.455
14 2020-08-29 17,1654.632
14 2020-08-29 18,2089.327
14 2020-08-29 19,2018.193
14 2020-08-29 20,1138.682
14 2020-08-29 21,1586.153
14 2020-08-29 22,1348.999
14 2020-08-29 23,1338.897
14 2020-08-30 00,1442.188
14 2020-08-30 01,615.643
14 2020-08-30 02,593.343
14 2020-08-30 03,1424.572
14 2020-08-30 04,597.853
14 2020-08-30 05,581.735
14 2020-08-30 06,1689.666
14 2020-08-30 07,910.659
14 2020-08-30 08,1231.103
14 2020-08-30 09,2517.874
14 2020-08-30 10,1392.09
14 2020-08-30 11,1430.147
14 2020-08-30 12,2295.492
14 2020-08-30 13,1521.576
14 2020-08-30 14,1517.769
14 2020-08-30 15,2364.491
14 2020-08-30 16,1532.572
14 2020-08-30 17,1711.234
14 2020-08-30 18,2024.803
14 2020-08-30 19,1989.624
14 2020-08-30 20,1098.701
14 2020-08-30 21,1567.345
14 2020-08-30 22,1296.262
14 2020-08-30 23,1267.87
14 2020-08-31 00,1394.798
14 2020-08-31 01,614.953
14 2020-08-31 02,594.627
14 2020-08-31 03,1396.823
14 2020-08-31 04,584.933
14 2020-08-31 05,576.081
14 2020-08-31 06,1676.329
14 2020-08-31 07,868.1
14 2020-08-31 08,1240.149
14 2020-08-31 09,2514.057
14 2020-08-31 10,1388.707
14 2020-08-31 11,1448.939
14 2020-08-31 12,2409.07
14 2020-08-31 13,1540.427
14 2020-08-31 14,1538.936
14 2020-08-31 15,2327.104
14 2020-08-31 16,1542.489
14 2020-08-31 17,1664.33
14 2020-08-31 18,1945.325
14 2020-08-31 19,1953.597
14 2020-08-31 20,1063.787
14 2020-08-31 21,1573.447
14 2020-08-31 22,1210.662
14 2020-08-31 23,1211.296
15 2020-08-25 00,2769.189
15 2020-08-25 01,2687.34
15 2020-08-25 02,2522.537
15 2020-08-25 03,2282.292
15 2020-08-25 04,2179.538
15 2020-08-25 05,2149.879
15 2020-08-25 06,2195.691
15 2020-08-25 07,2441.483
15 2020-08-25 08,1241.029
15 2020-08-25 09,1991.64
15 2020-08-25 10,1389.333
15 2020-08-25 11,1427.782
15 2020-08-25 12,2067.202
15 2020-08-25 13,1536.125
15 2020-08-25 14,1531.218
15 2020-08-25 15,2084.601
15 2020-08-25 16,1517.507
15 2020-08-25 17,1653.967
15 2020-08-25 18,2106.237
15 2020-08-25 19,2050.837
15 2020-08-25 20,1986.022
15 2020-08-25 21,2053.533
15 2020-08-25 22,2115.247
15 2020-08-25 23,2748.077
15 2020-08-26 00,2829.996
15 2020-08-26 01,2736.033
15 2020-08-26 02,2474.86
15 2020-08-26 03,2254.448
15 2020-08-26 04,2164.205
15 2020-08-26 05,2124.916
15 2020-08-26 06,2267.837
15 2020-08-26 07,2772.139
15 2020-08-26 08,1239.857
15 2020-08-26 09,2096.917
15 2020-08-26 10,1440.021
15 2020-08-26 11,1496.737
15 2020-08-26 12,2117.323
15 2020-08-26 13,1542.538
15 2020-08-26 14,1537.153
15 2020-08-26 15,2166.419
15 2020-08-26 16,1547.305
15 2020-08-26 17,1697.153
15 2020-08-26 18,2223.499
15 2020-08-26 19,2006.689
15 2020-08-26 20,1987.116
15 2020-08-26 21,2052.171
15 2020-08-26 22,2110.851
15 2020-08-26 23,2707.397
15 2020-08-27 00,2805.226
15 2020-08-27 01,2739.668
15 2020-08-27 02,2607.516
15 2020-08-27 03,2409.533
15 2020-08-27 04,2355.652
15 2020-08-27 05,2335.455
15 2020-08-27 06,2402.263
15 2020-08-27 07,2660.54
15 2020-08-27 08,1209.462
15 2020-08-27 09,2743.394
15 2020-08-27 10,1398.883
15 2020-08-27 11,1474.374
15 2020-08-27 12,2866.995
15 2020-08-27 13,1503.744
15 2020-08-27 14,1502.511
15 2020-08-27 15,2921.948
15 2020-08-27 16,1540.116
15 2020-08-27 17,1689.289
15 2020-08-27 18,2649.223
15 2020-08-27 19,1997.879
15 2020-08-27 20,2022.824
15 2020-08-27 21,2125.672
15 2020-08-27 22,2150.835
15 2020-08-27 23,2976.303
15 2020-08-28 00,2823.077
15 2020-08-28 01,2729.355
15 2020-08-28 02,2379.645
15 2020-08-28 03,2078.33
15 2020-08-28 04,2012.818
15 2020-08-28 05,1984.247
15 2020-08-28 06,2303.247
15 2020-08-28 07,2832.307
15 2020-08-28 08,1243.124
15 2020-08-28 09,2582.1
15 2020-08-28 10,1390.032
15 2020-08-28 11,1458.409
15 2020-08-28 12,2701.664
15 2020-08-28 13,1506.091
15 2020-08-28 14,1505.563
15 2020-08-28 15,2674.272
15 2020-08-28 16,1521.913
15 2020-08-28 17,1683.716
15 2020-08-28 18,2384.553
15 2020-08-28 19,2086.396
15 2020-08-28 20,2135.042
15 2020-08-28 21,2026.664
15 2020-08-28 22,2042.099
15 2020-08-28 23,2933.263
15 2020-08-29 00,2882.074
15 2020-08-29 01,2700.328
15 2020-08-29 02,2303.812
15 2020-08-29 03,2225.57
15 2020-08-29 04,2132.804
15 2020-08-29 05,2108.854
15 2020-08-29 06,2197.896
15 2020-08-29 07,2593.849
15 2020-08-29 08,1241.801
15 2020-08-29 09,2609.39
15 2020-08-29 10,1384.84
15 2020-08-29 11,1475.686
15 2020-08-29 12,2549.969
15 2020-08-29 13,1536.268
15 2020-08-29 14,1539.62
15 2020-08-29 15,2564.378
15 2020-08-29 16,1550.187
15 2020-08-29 17,1643.768
15 2020-08-29 18,2286.747
15 2020-08-29 19,1899.708
15 2020-08-29 20,1868.485
15 2020-08-29 21,2077.749
15 2020-08-29 22,2071.836
15 2020-08-29 23,2900.501
15 2020-08-30 00,2869.163
15 2020-08-30 01,2776.416
15 2020-08-30 02,2398.109
15 2020-08-30 03,2239.661
15 2020-08-30 04,2215.0
15 2020-08-30 05,2198.601
15 2020-08-30 06,2331.439
15 2020-08-30 07,2718.177
15 2020-08-30 08,1286.62
15 2020-08-30 09,2615.285
15 2020-08-30 10,1443.104
15 2020-08-30 11,1495.025
15 2020-08-30 12,2628.569
15 2020-08-30 13,1536.634
15 2020-08-30 14,1540.196
15 2020-08-30 15,2587.722
15 2020-08-30 16,1515.798
15 2020-08-30 17,1673.133
15 2020-08-30 18,2368.05
15 2020-08-30 19,2003.34
15 2020-08-30 20,2026.285
15 2020-08-30 21,2271.644
15 2020-08-30 22,2277.061
15 2020-08-30 23,2867.04
15 2020-08-31 00,2811.58
15 2020-08-31 01,2734.865
15 2020-08-31 02,2490.718
15 2020-08-31 03,2204.795
15 2020-08-31 04,2106.463
15 2020-08-31 05,2076.513
15 2020-08-31 06,2280.123
15 2020-08-31 07,2491.327
15 2020-08-31 08,1223.592
15 2020-08-31 09,2557.093
15 2020-08-31 10,1356.936
15 2020-08-31 11,1461.927
15 2020-08-31 12,2573.179
15 2020-08-31 13,1496.117
15 2020-08-31 14,1497.479
15 2020-08-31 15,2561.666
15 2020-08-31 16,1500.78
15 2020-08-31 17,1699.991
15 2020-08-31 18,2378.604
15 2020-08-31 19,2000.86
15 2020-08-31 20,1989.737
15 2020-08-31 21,2088.088
15 2020-08-31 22,2150.609
15 2020-08-31 23,2816.492
16 2020-08-25 00,1533.198
16 2020-08-25 01,607.898
16 2020-08-25 02,597.015
16 2020-08-25 03,1514.496
16 2020-08-25 04,595.41
16 2020-08-25 05,583.209
16 2020-08-25 06,1592.331
16 2020-08-25 07,911.097
16 2020-08-25 08,1307.17
16 2020-08-25 09,1641.718
16 2020-08-25 10,1417.352
16 2020-08-25 11,1453.589
16 2020-08-25 12,1679.807
16 2020-08-25 13,1541.402
16 2020-08-25 14,1534.195
16 2020-08-25 15,1703.43
16 2020-08-25 16,1518.927
16 2020-08-25 17,1654.492
16 2020-08-25 18,1682.422
16 2020-08-25 19,2021.181
16 2020-08-25 20,1223.325
16 2020-08-25 21,1676.622
16 2020-08-25 22,1382.894
16 2020-08-25 23,1334.172
16 2020-08-26 00,1568.3
16 2020-08-26 01,626.116
16 2020-08-26 02,598.03
16 2020-08-26 03,1512.636
16 2020-08-26 04,589.351
16 2020-08-26 05,582.163
16 2020-08-26 06,1612.44
16 2020-08-26 07,975.804
16 2020-08-26 08,1250.72
16 2020-08-26 09,1671.305
16 2020-08-26 10,1388.462
16 2020-08-26 11,1443.376
16 2020-08-26 12,1674.464
16 2020-08-26 13,1502.391
16 2020-08-26 14,1500.903
16 2020-08-26 15,1621.231
16 2020-08-26 16,1533.021
16 2020-08-26 17,1669.8
16 2020-08-26 18,1671.814
16 2020-08-26 19,1856.365
16 2020-08-26 20,1099.497
16 2020-08-26 21,1719.885
16 2020-08-26 22,1326.937
16 2020-08-26 23,1307.893
16 2020-08-27 00,1568.217
16 2020-08-27 01,681.088
16 2020-08-27 02,635.7
16 2020-08-27 03,1512.212
16 2020-08-27 04,587.198
16 2020-08-27 05,577.957
16 2020-08-27 06,1608.502
16 2020-08-27 07,786.96
16 2020-08-27 08,1238.51
16 2020-08-27 09,1887.446
16 2020-08-27 10,1467.557
16 2020-08-27 11,1498.931
16 2020-08-27 12,1937.271
16 2020-08-27 13,1544.169
16 2020-08-27 14,1547.469
16 2020-08-27 15,1892.591
16 2020-08-27 16,1547.023
16 2020-08-27 17,1650.276
16 2020-08-27 18,1676.023
16 2020-08-27 19,1859.567
16 2020-08-27 20,1038.751
16 2020-08-27 21,1635.501
16 2020-08-27 22,1257.612
16 2020-08-27 23,1220.735
16 2020-08-28 00,1557.473
16 2020-08-28 01,626.278
16 2020-08-28 02,599.415
16 2020-08-28 03,1523.373
16 2020-08-28 04,599.558
16 2020-08-28 05,588.384
16 2020-08-28 06,1630.266
16 2020-08-28 07,764.571
16 2020-08-28 08,1243.189
16 2020-08-28 09,1921.715
16 2020-08-28 10,1414.409
16 2020-08-28 11,1481.502
16 2020-08-28 12,1970.098
16 2020-08-28 13,1485.497
16 2020-08-28 14,1486.267
16 2020-08-28 15,1899.343
16 2020-08-28 16,1530.534
16 2020-08-28 17,1677.516
16 2020-08-28 18,1668.697
16 2020-08-28 19,1937.96
16 2020-08-28 20,1054.085
16 2020-08-28 21,1574.248
16 2020-08-28 22,1240.186
16 2020-08-28 23,1190.871
16 2020-08-29 00,1555.839
16 2020-08-29 01,611.038
16 2020-08-29 02,587.781
16 2020-08-29 03,1506.137
16 2020-08-29 04,590.283
16 2020-08-29 05,591.486
16 2020-08-29 06,1591.631
16 2020-08-29 07,872.774
16 2020-08-29 08,1302.206
16 2020-08-29 09,1917.869
16 2020-08-29 10,1382.298
16 2020-08-29 11,1437.858
16 2020-08-29 12,1938.204
16 2020-08-29 13,1493.967
16 2020-08-29 14,1490.898
16 2020-08-29 15,1905.295
16 2020-08-29 16,1528.915
16 2020-08-29 17,1723.648
16 2020-08-29 18,1677.795
16 2020-08-29 19,2040.118
16 2020-08-29 20,1164.215
16 2020-08-29 21,1600.462
16 2020-08-29 22,1336.563
16 2020-08-29 23,1343.872
16 2020-08-30 00,1553.72
16 2020-08-30 01,611.321
16 2020-08-30 02,601.032
16 2020-08-30 03,1517.24
16 2020-08-30 04,604.272
16 2020-08-30 05,583.934
16 2020-08-30 06,1619.512
16 2020-08-30 07,896.628
16 2020-08-30 08,1302.827
16 2020-08-30 09,1932.031
16 2020-08-30 10,1387.301
16 2020-08-30 11,1438.233
16 2020-08-30 12,1958.502
16 2020-08-30 13,1551.834
16 2020-08-30 14,1544.11
16 2020-08-30 15,1883.13
16 2020-08-30 16,1505.564
16 2020-08-30 17,1719.931
16 2020-08-30 18,1648.431
16 2020-08-30 19,1949.409
16 2020-08-30 20,1149.717
16 2020-08-30 21,1590.345
16 2020-08-30 22,1266.605
16 2020-08-30 23,1247.95
16 2020-08-31 00,1569.305
16 2020-08-31 01,607.452
16 2020-08-31 02,590.715
16 2020-08-31 03,1506.451
16 2020-08-31 04,577.395
16 2020-08-31 05,571.156
16 2020-08-31 06,1599.435
16 2020-08-31 07,879.096
16 2020-08-31 08,1305.861
16 2020-08-31 09,1901.277
16 2020-08-31 10,1374.976
16 2020-08-31 11,1462.57
16 2020-08-31 12,1932.307
16 2020-08-31 13,1544.146
16 2020-08-31 14,1547.509
16 2020-08-31 15,1877.412
16 2020-08-31 16,1465.155
16 2020-08-31 17,1677.262
16 2020-08-31 18,1626.998
16 2020-08-31 19,2026.375
16 2020-08-31 20,986.599
16 2020-08-31 21,1587.454
16 2020-08-31 22,1126.991
16 2020-08-31 23,1075.916
17 2020-08-25 00,582.233
17 2020-08-25 01,597.557
17 2020-08-25 02,578.969
17 2020-08-25 03,568.779
17 2020-08-25 04,576.163
17 2020-08-25 05,726.679
17 2020-08-25 06,1070.159
17 2020-08-25 07,958.703
17 2020-08-25 08,1226.737
17 2020-08-25 09,1340.528
17 2020-08-25 10,1369.855
17 2020-08-25 11,1431.855
17 2020-08-25 12,1662.618
17 2020-08-25 13,1535.341
17 2020-08-25 14,1530.293
17 2020-08-25 15,1567.427
17 2020-08-25 16,1527.932
17 2020-08-25 17,1657.955
17 2020-08-25 18,1142.088
17 2020-08-25 19,1996.807
17 2020-08-25 20,984.638
17 2020-08-25 21,784.652
17 2020-08-25 22,685.301
17 2020-08-25 23,601.943
17 2020-08-26 00,588.54
17 2020-08-26 01,604.971
17 2020-08-26 02,584.294
17 2020-08-26 03,566.622
17 2020-08-26 04,573.409
17 2020-08-26 05,668.128
17 2020-08-26 06,895.276
17 2020-08-26 07,971.458
17 2020-08-26 08,1221.24
17 2020-08-26 09,1252.903
17 2020-08-26 10,1381.979
17 2020-08-26 11,1443.154
17 2020-08-26 12,1601.61
17 2020-08-26 13,1536.798
17 2020-08-26 14,1531.495
17 2020-08-26 15,1597.2
17 2020-08-26 16,1543.408
17 2020-08-26 17,1702.249
17 2020-08-26 18,1113.451
17 2020-08-26 19,1971.514
17 2020-08-26 20,954.475
17 2020-08-26 21,753.003
17 2020-08-26 22,636.341
17 2020-08-26 23,594.381
17 2020-08-27 00,577.287
17 2020-08-27 01,620.776
17 2020-08-27 02,585.181
17 2020-08-27 03,558.487
17 2020-08-27 04,571.212
17 2020-08-27 05,657.058
17 2020-08-27 06,940.515
17 2020-08-27 07,980.069
17 2020-08-27 08,1221.04
17 2020-08-27 09,1517.969
17 2020-08-27 10,1428.5
17 2020-08-27 11,1503.516
17 2020-08-27 12,1659.255
17 2020-08-27 13,1534.359
17 2020-08-27 14,1538.026
17 2020-08-27 15,1500.444
17 2020-08-27 16,1552.52
17 2020-08-27 17,1642.089
17 2020-08-27 18,987.905
17 2020-08-27 19,1962.616
17 2020-08-27 20,887.498
17 2020-08-27 21,754.855
17 2020-08-27 22,676.472
17 2020-08-27 23,614.042
17 2020-08-28 00,566.128
17 2020-08-28 01,588.65
17 2020-08-28 02,577.748
17 2020-08-28 03,545.721
17 2020-08-28 04,565.311
17 2020-08-28 05,705.704
17 2020-08-28 06,1046.086
17 2020-08-28 07,896.695
17 2020-08-28 08,1247.926
17 2020-08-28 09,1638.899
17 2020-08-28 10,1411.33
17 2020-08-28 11,1479.237
17 2020-08-28 12,1503.765
17 2020-08-28 13,1490.583
17 2020-08-28 14,1494.905
17 2020-08-28 15,1554.838
17 2020-08-28 16,1548.934
17 2020-08-28 17,1645.447
17 2020-08-28 18,845.199
17 2020-08-28 19,2056.912
17 2020-08-28 20,937.528
17 2020-08-28 21,715.003
17 2020-08-28 22,641.55
17 2020-08-28 23,591.249
17 2020-08-29 00,563.266
17 2020-08-29 01,580.887
17 2020-08-29 02,569.079
17 2020-08-29 03,550.06
17 2020-08-29 04,567.673
17 2020-08-29 05,696.856
17 2020-08-29 06,1197.348
17 2020-08-29 07,910.774
17 2020-08-29 08,1237.605
17 2020-08-29 09,1763.702
17 2020-08-29 10,1385.017
17 2020-08-29 11,1474.047
17 2020-08-29 12,1735.747
17 2020-08-29 13,1537.085
17 2020-08-29 14,1541.069
17 2020-08-29 15,1750.274
17 2020-08-29 16,1548.623
17 2020-08-29 17,1642.809
17 2020-08-29 18,1048.935
17 2020-08-29 19,1999.044
17 2020-08-29 20,977.259
17 2020-08-29 21,731.122
17 2020-08-29 22,643.969
17 2020-08-29 23,612.665
17 2020-08-30 00,568.474
17 2020-08-30 01,585.134
17 2020-08-30 02,569.301
17 2020-08-30 03,557.896
17 2020-08-30 04,569.311
17 2020-08-30 05,641.006
17 2020-08-30 06,1062.908
17 2020-08-30 07,854.733
17 2020-08-30 08,1239.301
17 2020-08-30 09,1687.43
17 2020-08-30 10,1467.974
17 2020-08-30 11,1508.126
17 2020-08-30 12,1724.305
17 2020-08-30 13,1529.964
17 2020-08-30 14,1533.569
17 2020-08-30 15,1754.623
17 2020-08-30 16,1495.959
17 2020-08-30 17,1646.436
17 2020-08-30 18,895.399
17 2020-08-30 19,1945.629
17 2020-08-30 20,941.376
17 2020-08-30 21,733.633
17 2020-08-30 22,687.741
17 2020-08-30 23,610.897
17 2020-08-31 00,568.085
17 2020-08-31 01,590.109
17 2020-08-31 02,570.407
17 2020-08-31 03,548.686
17 2020-08-31 04,568.46
17 2020-08-31 05,656.135
17 2020-08-31 06,1156.279
17 2020-08-31 07,916.794
17 2020-08-31 08,1222.554
17 2020-08-31 09,1634.755
17 2020-08-31 10,1440.17
17 2020-08-31 11,1509.969
17 2020-08-31 12,1741.349
17 2020-08-31 13,1545.212
17 2020-08-31 14,1548.046
17 2020-08-31 15,1758.347
17 2020-08-31 16,1479.83
17 2020-08-31 17,1651.124
17 2020-08-31 18,895.434
17 2020-08-31 19,2052.205
17 2020-08-31 20,893.436
17 2020-08-31 21,735.318
17 2020-08-31 22,690.139
17 2020-08-31 23,594.105
18 2020-08-25 00,1795.043
18 2020-08-25 01,1796.622
18 2020-08-25 02,1793.226
18 2020-08-25 03,1411.125
18 2020-08-25 04,621.869
18 2020-08-25 05,572.894
18 2020-08-25 06,651.65
18 2020-08-25 07,1987.546
18 2020-08-25 08,1883.219
18 2020-08-25 09,1657.525
18 2020-08-25 10,1812.3
18 2020-08-25 11,1861.727
18 2020-08-25 12,2323.142
18 2020-08-25 13,2312.796
18 2020-08-25 14,2338.741
18 2020-08-25 15,2326.767
18 2020-08-25 16,2375.447
18 2020-08-25 17,2378.733
18 2020-08-25 18,2191.034
18 2020-08-25 19,2093.325
18 2020-08-25 20,1089.841
18 2020-08-25 21,1268.803
18 2020-08-25 22,1138.559
18 2020-08-25 23,1667.101
18 2020-08-26 00,1709.898
18 2020-08-26 01,1705.158
18 2020-08-26 02,1703.009
18 2020-08-26 03,1496.104
18 2020-08-26 04,657.375
18 2020-08-26 05,591.143
18 2020-08-26 06,645.934
18 2020-08-26 07,1298.428
18 2020-08-26 08,1287.196
18 2020-08-26 09,2139.838
18 2020-08-26 10,2148.863
18 2020-08-26 11,2148.633
18 2020-08-26 12,2338.246
18 2020-08-26 13,2325.395
18 2020-08-26 14,2340.378
18 2020-08-26 15,2329.421
18 2020-08-26 16,2378.672
18 2020-08-26 17,2408.585
18 2020-08-26 18,2343.527
18 2020-08-26 19,2133.936
18 2020-08-26 20,1096.6
18 2020-08-26 21,1290.259
18 2020-08-26 22,1078.869
18 2020-08-26 23,1660.883
18 2020-08-27 00,1645.252
18 2020-08-27 01,1639.098
18 2020-08-27 02,1646.522
18 2020-08-27 03,1533.876
18 2020-08-27 04,682.661
18 2020-08-27 05,639.297
18 2020-08-27 06,722.548
18 2020-08-27 07,1680.782
18 2020-08-27 08,1965.848
18 2020-08-27 09,1675.038
18 2020-08-27 10,1788.895
18 2020-08-27 11,1943.646
18 2020-08-27 12,2427.974
18 2020-08-27 13,2337.239
18 2020-08-27 14,2327.365
18 2020-08-27 15,2178.206
18 2020-08-27 16,2196.623
18 2020-08-27 17,2280.14
18 2020-08-27 18,2005.521
18 2020-08-27 19,2323.439
18 2020-08-27 20,1160.444
18 2020-08-27 21,1130.565
18 2020-08-27 22,1069.705
18 2020-08-27 23,1519.845
18 2020-08-28 00,1622.578
18 2020-08-28 01,1609.711
18 2020-08-28 02,1594.882
18 2020-08-28 03,1459.99
18 2020-08-28 04,669.05
18 2020-08-28 05,611.877
18 2020-08-28 06,696.42
18 2020-08-28 07,1754.627
18 2020-08-28 08,2012.129
18 2020-08-28 09,2389.044
18 2020-08-28 10,2367.793
